MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Lot_Config,Land_Slope,Neighborhood,Condition_1,Condition_2,Bldg_Type,House_Style,Overall_Qual,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Roof_Matl,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Qual,Exter_Cond,Foundation,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,Electrical,First_Flr_SF,Second_Flr_SF,Low_Qual_Fin_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,Kitchen_Qual,TotRms_AbvGrd,Functional,Fireplaces,Fireplace_Qu,Garage_Type,Garage_Finish,Garage_Cars,Garage_Area,Garage_Qual,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_season_porch,Screen_Porch,Pool_Area,Pool_QC,Fence,Misc_Feature,Misc_Val,Mo_Sold,Year_Sold,Sale_Type,Sale_Condition,Sale_Price,Longitude,Latitude
b'One_Story_1946_and_Newer_All_Styles',b'Residential_Low_Density',120.0,14780.0,b'Pave',b'No_Alley_Access',b'Slightly_Irregular',b'HLS',b'AllPub',b'Corner',b'Mod',b'Northridge_Heights',b'Norm',b'Norm',b'OneFam',b'One_Story',b'Excellent',b'Average',2005.0,2005.0,b'Hip',b'CompShg',b'VinylSd',b'VinylSd',b'BrkFace',568.0,b'Excellent',b'Typical',b'PConc',b'Excellent',b'Typical',b'Gd',b'GLQ',3.0,b'Unf',0.0,363.0,1868.0,b'GasA',b'Excellent',b'Y',b'SBrkr',1868.0,0.0,0.0,1868.0,1.0,0.0,2.0,0.0,2.0,1.0,b'Excellent',7.0,b'Typ',1.0,b'Good',b'Attchd',b'Fin',3.0,1085.0,b'Typical',b'Typical',b'Paved',354.0,56.0,0.0,0.0,156.0,0.0,b'No_Pool',b'No_Fence',b'None',0.0,6.0,2006.0,b'WD ',b'Normal',415000.0,-93.657984,42.061134
b'One_Story_1946_and_Newer_All_Styles',b'Residential_Low_Density',98.0,16033.0,b'Pave',b'No_Alley_Access',b'Slightly_Irregular',b'Lvl',b'AllPub',b'FR2',b'Gtl',b'Northridge_Heights',b'Norm',b'Norm',b'OneFam',b'One_Story',b'Excellent',b'Average',2004.0,2005.0,b'Hip',b'CompShg',b'VinylSd',b'VinylSd',b'BrkFace',378.0,b'Good',b'Typical',b'PConc',b'Excellent',b'Typical',b'Gd',b'GLQ',3.0,b'Unf',0.0,572.0,1833.0,b'GasA',b'Excellent',b'Y',b'SBrkr',1850.0,0.0,0.0,1850.0,1.0,0.0,2.0,0.0,3.0,1.0,b'Good',8.0,b'Typ',1.0,b'Good',b'Attchd',b'Fin',3.0,772.0,b'Typical',b'Typical',b'Paved',519.0,112.0,0.0,0.0,0.0,0.0,b'No_Pool',b'No_Fence',b'None',0.0,3.0,2006.0,b'WD ',b'Normal',326000.0,-93.658788,42.060342
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',101.0,14215.0,b'Pave',b'No_Alley_Access',b'Slightly_Irregular',b'Lvl',b'AllPub',b'Corner',b'Gtl',b'Northridge_Heights',b'Norm',b'Norm',b'OneFam',b'Two_Story',b'Very_Good',b'Average',2005.0,2006.0,b'Gable',b'CompShg',b'VinylSd',b'VinylSd',b'BrkFace',380.0,b'Good',b'Typical',b'PConc',b'Excellent',b'Typical',b'Av',b'Unf',7.0,b'Unf',0.0,1158.0,1158.0,b'GasA',b'Excellent',b'Y',b'SBrkr',1158.0,1218.0,0.0,2376.0,0.0,0.0,3.0,1.0,4.0,1.0,b'Good',9.0,b'Typ',1.0,b'Good',b'BuiltIn',b'RFn',3.0,853.0,b'Typical',b'Typical',b'Paved',240.0,154.0,0.0,0.0,0.0,0.0,b'No_Pool',b'No_Fence',b'None',0.0,11.0,2006.0,b'New',b'Partial',325300.0,-93.657118,42.060272
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',108.0,13418.0,b'Pave',b'No_Alley_Access',b'Regular',b'Lvl',b'AllPub',b'Inside',b'Gtl',b'Northridge_Heights',b'Norm',b'Norm',b'OneFam',b'Two_Story',b'Very_Good',b'Average',2004.0,2005.0,b'Gable',b'CompShg',b'VinylSd',b'VinylSd',b'Stone',132.0,b'Good',b'Typical',b'PConc',b'Excellent',b'Typical',b'Av',b'Unf',7.0,b'Unf',0.0,1117.0,1117.0,b'GasA',b'Excellent',b'Y',b'SBrkr',1132.0,1320.0,0.0,2452.0,0.0,0.0,3.0,1.0,4.0,1.0,b'Good',9.0,b'Typ',1.0,b'Good',b'BuiltIn',b'Fin',3.0,691.0,b'Typical',b'Typical',b'Paved',113.0,32.0,0.0,0.0,0.0,0.0,b'No_Pool',b'No_Fence',b'None',0.0,9.0,2006.0,b'WD ',b'Normal',309000.0,-93.657149,42.060271
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',120.0,13975.0,b'Pave',b'No_Alley_Access',b'Slightly_Irregular',b'Lvl',b'AllPub',b'Corner',b'Gtl',b'Northridge_Heights',b'Norm',b'Norm',b'OneFam',b'Two_Story',b'Excellent',b'Average',2005.0,2006.0,b'Hip',b'CompShg',b'VinylSd',b'VinylSd',b'BrkFace',525.0,b'Good',b'Typical',b'PConc',b'Good',b'Typical',b'Av',b'Unf',7.0,b'Unf',0.0,1090.0,1090.0,b'GasA',b'Excellent',b'Y',b'SBrkr',1117.0,1089.0,0.0,2206.0,0.0,0.0,2.0,1.0,4.0,1.0,b'Excellent',10.0,b'Typ',1.0,b'Good',b'BuiltIn',b'Fin',3.0,670.0,b'Typical',b'Typical',b'Paved',148.0,95.0,0.0,0.0,0.0,0.0,b'No_Pool',b'No_Fence',b'None',0.0,8.0,2006.0,b'New',b'Partial',300000.0,-93.656864,42.060425
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',80.0,10240.0,b'Pave',b'No_Alley_Access',b'Regular',b'Lvl',b'AllPub',b'Inside',b'Gtl',b'Northridge_Heights',b'Norm',b'Norm',b'OneFam',b'Two_Story',b'Very_Good',b'Average',2005.0,2005.0,b'Gable',b'CompShg',b'VinylSd',b'VinylSd',b'BrkFace',178.0,b'Good',b'Typical',b'PConc',b'Good',b'Typical',b'Mn',b'Unf',7.0,b'Unf',0.0,1030.0,1030.0,b'GasA',b'Good',b'Y',b'SBrkr',1038.0,1060.0,0.0,2098.0,0.0,0.0,2.0,1.0,3.0,1.0,b'Excellent',8.0,b'Typ',1.0,b'Good',b'Attchd',b'RFn',3.0,878.0,b'Typical',b'Typical',b'Paved',192.0,52.0,0.0,0.0,0.0,0.0,b'No_Pool',b'No_Fence',b'None',0.0,3.0,2006.0,b'WD ',b'Normal',275500.0,-93.653016,42.060835
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',82.0,9942.0,b'Pave',b'No_Alley_Access',b'Slightly_Irregular',b'Lvl',b'AllPub',b'Inside',b'Gtl',b'Northridge_Heights',b'Norm',b'Norm',b'OneFam',b'Two_Story',b'Excellent',b'Average',2005.0,2006.0,b'Gable',b'CompShg',b'MetalSd',b'MetalSd',b'BrkFace',385.0,b'Excellent',b'Typical',b'PConc',b'Excellent',b'Good',b'Av',b'GLQ',3.0,b'Unf',0.0,316.0,1606.0,b'GasA',b'Excellent',b'Y',b'SBrkr',1625.0,466.0,0.0,2091.0,1.0,0.0,2.0,1.0,3.0,1.0,b'Excellent',8.0,b'Typ',1.0,b'Good',b'Attchd',b'RFn',2.0,521.0,b'Typical',b'Typical',b'Paved',194.0,84.0,0.0,0.0,0.0,0.0,b'No_Pool',b'No_Fence',b'None',0.0,5.0,2006.0,b'New',b'Partial',338500.0,-93.654642,42.060577
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',85.0,11924.0,b'Pave',b'No_Alley_Access',b'Slightly_Irregular',b'Lvl',b'AllPub',b'Inside',b'Gtl',b'Northridge_Heights',b'Norm',b'Norm',b'OneFam',b'Two_Story',b'Excellent',b'Average',2005.0,2006.0,b'Hip',b'CompShg',b'WdShing',b'Wd Shng',b'Stone',286.0,b'Excellent',b'Typical',b'PConc',b'Excellent',b'Typical',b'No',b'GLQ',3.0,b'Unf',0.0,177.0,1175.0,b'GasA',b'Excellent',b'Y',b'SBrkr',1182.0,1142.0,0.0,2324.0,1.0,0.0,3.0,0.0,4.0,1.0,b'Excellent',11.0,b'Typ',2.0,b'Good',b'BuiltIn',b'Fin',3.0,736.0,b'Typical',b'Typical',b'Paved',147.0,21.0,0.0,0.0,0.0,0.0,b'No_Pool',b'No_Fence',b'None',0.0,7.0,2006.0,b'New',b'Partial',345000.0,-93.652334,42.060866
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',103.0,12867.0,b'Pave',b'No_Alley_Access',b'Slightly_Irregular',b'Lvl',b'AllPub',b'Corner',b'Gtl',b'Northridge_Heights',b'Norm',b'Norm',b'OneFam',b'Two_Story',b'Very_Good',b'Average',2005.0,2006.0,b'Gable',b'CompShg',b'CemntBd',b'CmentBd',b'None',0.0,b'Good',b'Typical',b'PConc',b'Excellent',b'Typical',b'Av',b'Unf',7.0,b'Unf',0.0,1209.0,1209.0,b'GasA',b'Excellent',b'Y',b'SBrkr',1209.0,1044.0,0.0,2253.0,0.0,0.0,2.0,1.0,3.0,1.0,b'Excellent',8.0,b'Typ',1.0,b'Good',b'Attchd',b'Fin',2.0,575.0,b'Typical',b'Typical',b'Paved',243.0,142.0,0.0,0.0,0.0,0.0,b'No_Pool',b'No_Fence',b'None',0.0,7.0,2006.0,b'New',b'Partial',344133.0,-93.654831,42.060424
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',82.0,10672.0,b'Pave',b'No_Alley_Access',b'Slightly_Irregular',b'Lvl',b'AllPub',b'Inside',b'Gtl',b'Northridge_Heights',b'Norm',b'Norm',b'OneFam',b'Two_Story',b'Very_Good',b'Average',2006.0,2006.0,b'Gable',b'CompShg',b'VinylSd',b'VinylSd',b'None',0.0,b'Good',b'Typical',b'PConc',b'Excellent',b'Typical',b'Gd',b'Unf',7.0,b'Unf',0.0,1054.0,1054.0,b'GasA',b'Good',b'Y',b'SBrkr',1054.0,1335.0,0.0,2389.0,0.0,0.0,2.0,1.0,4.0,1.0,b'Good',10.0,b'Typ',1.0,b'Good',b'BuiltIn',b'Fin',3.0,672.0,b'Typical',b'Typical',b'Paved',176.0,64.0,0.0,0.0,0.0,0.0,b'No_Pool',b'No_Fence',b'None',0.0,11.0,2006.0,b'New',b'Partial',298236.0,-93.653452,42.060357
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',82.0,11643.0,b'Pave',b'No_Alley_Access',b'Slightly_Irregular',b'Lvl',b'AllPub',b'Inside',b'Gtl',b'Northridge_Heights',b'Norm',b'Norm',b'OneFam',b'Two_Story',b'Very_Good',b'Average',2005.0,2006.0,b'Hip',b'CompShg',b'MetalSd',b'MetalSd',b'BrkFace',142.0,b'Good',b'Typical',b'PConc',b'Excellent',b'Typical',b'Av',b'GLQ',3.0,b'Unf',0.0,644.0,1524.0,b'GasA',b'Excellent',b'Y',b'SBrkr',1544.0,814.0,0.0,2358.0,1.0,0.0,2.0,1.0,4.0,1.0,b'Excellent',10.0,b'Typ',1.0,b'Good',b'BuiltIn',b'Fin',3.0,784.0,b'Typical',b'Typical',b'Paved',120.0,34.0,0.0,0.0,0.0,0.0,b'No_Pool',b'No_Fence',b'None',0.0,8.0,2006.0,b'New',b'Partial',329900.0,-93.6531488,42.060377
b'One_Story_1946_and_Newer_All_Styles',b'Residential_Low_Density',90.0,12378.0,b'Pave',b'No_Alley_Access',b'Slightly_Irregular',b'Lvl',b'AllPub',b'Inside',b'Gtl',b'Northridge_Heights',b'Norm',b'Norm',b'OneFam',b'One_Story',b'Excellent',b'Average',2003.0,2004.0,b'Gable',b'CompShg',b'VinylSd',b'VinylSd',b'None',0.0,b'Good',b'Typical',b'PConc',b'Excellent',b'Typical',b'Gd',b'GLQ',3.0,b'Unf',0.0,622.0,1896.0,b'GasA',b'Excellent',b'Y',b'SBrkr',1944.0,0.0,0.0,1944.0,1.0,0.0,2.0,0.0,3.0,1.0,b'Excellent',8.0,b'Typ',3.0,b'Excellent',b'Attchd',b'Fin',3.0,708.0,b'Typical',b'Typical',b'Paved',208.0,175.0,0.0,0.0,0.0,0.0,b'No_Pool',b'No_Fence',b'None',0.0,11.0,2006.0,b'WD ',b'Normal',360000.0,-93.643412,42.061544
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',86.0,11065.0,b'Pave',b'No_Alley_Access',b'Slightly_Irregular',b'Lvl',b'AllPub',b'Inside',b'Gtl',b'Northridge_Heights',b'Norm',b'Norm',b'OneFam',b'Two_Story',b'Very_Good',b'Average',2006.0,2006.0,b'Gable',b'CompShg',b'VinylSd',b'VinylSd',b'Stone',788.0,b'Good',b'Typical',b'PConc',b'Good',b'Typical',b'Mn',b'Unf',7.0,b'Unf',0.0,1085.0,1085.0,b'GasA',b'Excellent',b'Y',b'SBrkr',1120.0,850.0,0.0,1970.0,0.0,0.0,2.0,1.0,3.0,1.0,b'Excellent',8.0,b'Typ',1.0,b'Good',b'BuiltIn',b'Fin',3.0,753.0,b'Typical',b'Typical',b'Paved',177.0,74.0,0.0,0.0,0.0,0.0,b'No_Pool',b'No_Fence',b'None',0.0,10.0,2006.0,b'New',b'Partial',281000.0,-93.643862,42.061377
b'One_Story_1946_and_Newer_All_Styles',b'Residential_Low_Density',121.0,13758.0,b'Pave',b'No_Alley_Access',b'Slightly_Irregular',b'Lvl',b'AllPub',b'Inside',b'Gtl',b'Northridge_Heights',b'Norm',b'Norm',b'OneFam',b'One_Story',b'Excellent',b'Average',2005.0,2006.0,b'Gable',b'CompShg',b'VinylSd',b'VinylSd',b'BrkFace',430.0,b'Excellent',b'Typical',b'PConc',b'Excellent',b'Typical',b'Gd',b'GLQ',3.0,b'Unf',0.0,560.0,1792.0,b'GasA',b'Excellent',b'Y',b'SBrkr',1792.0,0.0,0.0,1792.0,1.0,0.0,2.0,0.0,2.0,1.0,b'Good',6.0,b'Typ',1.0,b'Good',b'Attchd',b'RFn',3.0,925.0,b'Typical',b'Typical',b'Paved',204.0,49.0,0.0,0.0,0.0,0.0,b'No_Pool',b'No_Fence',b'None',0.0,3.0,2006.0,b'New',b'Partial',372397.0,-93.654997,42.059636
b'One_Story_1946_and_Newer_All_Styles',b'Residential_Low_Density',131.0,14828.0,b'Pave',b'No_Alley_Access',b'Slightly_Irregular',b'Lvl',b'AllPub',b'Corner',b'Gtl',b'Northridge_Heights',b'Norm',b'Norm',b'OneFam',b'One_Story',b'Excellent',b'Average',2004.0,2005.0,b'Hip',b'CompShg',b'MetalSd',b'MetalSd',b'BrkFace',674.0,b'Excellent',b'Typical',b'PConc',b'Excellent',b'Typical',b'Gd',b'GLQ',3.0,b'Unf',0.0,397.0,1780.0,b'GasA',b'Excellent',b'Y',b'SBrkr',1780.0,0.0,0.0,1780.0,1.0,0.0,2.0,0.0,2.0,1.0,b'Excellent',7.0,b'Typ',1.0,b'Good',b'Attchd',b'Fin',3.0,816.0,b'Typical',b'Typical',b'Paved',144.0,68.0,0.0,0.0,0.0,0.0,b'No_Pool',b'No_Fence',b'None',0.0,8.0,2006.0,b'WD ',b'Normal',378000.0,-93.655461,42.059825
b'One_Story_1946_and_Newer_All_Styles',b'Residential_Low_Density',72.0,11846.0,b'Pave',b'No_Alley_Access',b'Slightly_Irregular',b'HLS',b'AllPub',b'Inside',b'Gtl',b'Northridge_Heights',b'Norm',b'Norm',b'OneFam',b'One_Story',b'Excellent',b'Average',2003.0,2004.0,b'Hip',b'CompShg',b'VinylSd',b'VinylSd',b'BrkFace',562.0,b'Good',b'Typical',b'PConc',b'Excellent',b'Typical',b'Gd',b'GLQ',3.0,b'Unf',0.0,225.0,1792.0,b'GasA',b'Excellent',b'Y',b'SBrkr',1792.0,0.0,0.0,1792.0,1.0,0.0,2.0,0.0,2.0,1.0,b'Excellent',6.0,b'Typ',1.0,b'Good',b'Attchd',b'Fin',3.0,874.0,b'Typical',b'Typical',b'Paved',206.0,49.0,0.0,0.0,0.0,0.0,b'No_Pool',b'No_Fence',b'None',0.0,8.0,2006.0,b'WD ',b'Normal',374000.0,-93.657883,42.058544
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',56.0,20431.0,b'Pave',b'No_Alley_Access',b'Moderately_Irregular',b'Lvl',b'AllPub',b'Inside',b'Gtl',b'Northridge_Heights',b'Norm',b'Norm',b'OneFam',b'Two_Story',b'Excellent',b'Average',2005.0,2006.0,b'Hip',b'CompShg',b'CemntBd',b'CmentBd',b'BrkFace',870.0,b'Excellent',b'Typical',b'PConc',b'Excellent',b'Typical',b'No',b'GLQ',3.0,b'Unf',0.0,438.0,1848.0,b'GasA',b'Excellent',b'Y',b'SBrkr',1848.0,880.0,0.0,2728.0,1.0,0.0,2.0,1.0,4.0,1.0,b'Excellent',10.0,b'Typ',2.0,b'Excellent',b'Attchd',b'Fin',3.0,706.0,b'Typical',b'Typical',b'Paved',0.0,0.0,0.0,0.0,0.0,0.0,b'No_Pool',b'No_Fence',b'None',0.0,4.0,2006.0,b'New',b'Partial',437154.0,-93.653084,42.05869
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',74.0,10927.0,b'Pave',b'No_Alley_Access',b'Regular',b'Lvl',b'AllPub',b'Inside',b'Gtl',b'Northridge_Heights',b'Norm',b'Norm',b'OneFam',b'Two_Story',b'Very_Good',b'Average',2005.0,2005.0,b'Gable',b'CompShg',b'VinylSd',b'VinylSd',b'BrkFace',280.0,b'Good',b'Typical',b'PConc',b'Good',b'Typical',b'Av',b'GLQ',3.0,b'Unf',0.0,512.0,1058.0,b'GasA',b'Excellent',b'Y',b'SBrkr',1058.0,846.0,0.0,1904.0,1.0,0.0,2.0,1.0,3.0,1.0,b'Excellent',8.0,b'Typ',1.0,b'Good',b'BuiltIn',b'Fin',2.0,736.0,b'Typical',b'Typical',b'Paved',179.0,60.0,0.0,0.0,0.0,0.0,b'No_Pool',b'No_Fence',b'None',0.0,6.0,2006.0,b'WD ',b'Normal',275000.0,-93.650626,42.059216
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',0.0,13215.0,b'Pave',b'No_Alley_Access',b'Slightly_Irregular',b'Lvl',b'AllPub',b'Corner',b'Gtl',b'Northridge_Heights',b'Norm',b'Norm',b'OneFam',b'Two_Story',b'Very_Good',b'Average',2004.0,2004.0,b'Gable',b'CompShg',b'VinylSd',b'VinylSd',b'BrkFace',112.0,b'Good',b'Typical',b'PConc',b'Good',b'Typical',b'No',b'GLQ',3.0,b'Unf',0.0,426.0,1420.0,b'GasA',b'Excellent',b'Y',b'SBrkr',1426.0,488.0,0.0,1914.0,1.0,0.0,2.0,1.0,3.0,1.0,b'Good',9.0,b'Typ',1.0,b'Typical',b'BuiltIn',b'RFn',3.0,746.0,b'Typical',b'Typical',b'Paved',168.0,127.0,0.0,0.0,0.0,0.0,b'No_Pool',b'No_Fence',b'None',0.0,2.0,2006.0,b'WD ',b'Normal',279000.0,-93.6534099,42.059017
b'One_Story_PUD_1946_and_Newer',b'Residential_Low_Density',43.0,7052.0,b'Pave',b'No_Alley_Access',b'Slightly_Irregular',b'Lvl',b'AllPub',b'Inside',b'Gtl',b'Northridge_Heights',b'Norm',b'Norm',b'TwnhsE',b'One_Story',b'Good',b'Average',2005.0,2005.0,b'Gable',b'CompShg',b'VinylSd',b'VinylSd',b'Stone',240.0,b'Good',b'Typical',b'PConc',b'Good',b'Typical',b'Av',b'GLQ',3.0,b'Unf',0.0,705.0,1364.0,b'GasA',b'Excellent',b'Y',b'SBrkr',1364.0,0.0,0.0,1364.0,1.0,0.0,2.0,0.0,2.0,1.0,b'Good',6.0,b'Typ',1.0,b'Good',b'Attchd',b'RFn',2.0,484.0,b'Typical',b'Typical',b'Paved',192.0,36.0,0.0,0.0,0.0,0.0,b'No_Pool',b'No_Fence',b'None',0.0,6.0,2006.0,b'WD ',b'Normal',185850.0,-93.649714,42.059184
b'One_Story_PUD_1946_and_Newer',b'Residential_Low_Density',48.0,5911.0,b'Pave',b'No_Alley_Access',b'Regular',b'Lvl',b'AllPub',b'Inside',b'Gtl',b'Northridge_Heights',b'Norm',b'Norm',b'TwnhsE',b'One_Story',b'Excellent',b'Average',2005.0,2005.0,b'Hip',b'CompShg',b'MetalSd',b'MetalSd',b'BrkFace',278.0,b'Excellent',b'Typical',b'PConc',b'Excellent',b'Typical',b'No',b'GLQ',3.0,b'Unf',0.0,1088.0,1560.0,b'GasA',b'Excellent',b'Y',b'SBrkr',1565.0,0.0,0.0,1565.0,1.0,0.0,2.0,0.0,2.0,1.0,b'Excellent',6.0,b'Typ',1.0,b'Good',b'Attchd',b'RFn',2.0,556.0,b'Typical',b'Typical',b'Paved',196.0,56.0,0.0,0.0,0.0,0.0,b'No_Pool',b'No_Fence',b'None',0.0,3.0,2006.0,b'WD ',b'Normal',282500.0,-93.654138,42.057164
b'One_Story_PUD_1946_and_Newer',b'Residential_Low_Density',48.0,6955.0,b'Pave',b'No_Alley_Access',b'Slightly_Irregular',b'Lvl',b'AllPub',b'Inside',b'Gtl',b'Northridge_Heights',b'Norm',b'Norm',b'TwnhsE',b'One_Story',b'Good',b'Average',2005.0,2006.0,b'Gable',b'CompShg',b'VinylSd',b'VinylSd',b'Stone',94.0,b'Good',b'Typical',b'PConc',b'Good',b'Typical',b'No',b'Unf',7.0,b'Unf',0.0,1368.0,1368.0,b'GasA',b'Excellent',b'Y',b'SBrkr',1368.0,0.0,0.0,1368.0,0.0,0.0,2.0,0.0,2.0,1.0,b'Good',6.0,b'Typ',1.0,b'Good',b'Attchd',b'RFn',2.0,474.0,b'Typical',b'Typical',b'Paved',132.0,35.0,0.0,0.0,0.0,0.0,b'No_Pool',b'No_Fence',b'None',0.0,9.0,2006.0,b'New',b'Partial',202500.0,-93.649553,42.058231
b'One_Story_PUD_1946_and_Newer',b'Residential_Low_Density',40.0,6792.0,b'Pave',b'No_Alley_Access',b'Slightly_Irregular',b'Lvl',b'AllPub',b'Inside',b'Gtl',b'Northridge_Heights',b'Norm',b'Norm',b'TwnhsE',b'One_Story',b'Good',b'Average',2005.0,2006.0,b'Gable',b'CompShg',b'VinylSd',b'VinylSd',b'Stone',94.0,b'Good',b'Typical',b'PConc',b'Good',b'Typical',b'No',b'Unf',7.0,b'Unf',0.0,1368.0,1368.0,b'GasA',b'Excellent',b'Y',b'SBrkr',1368.0,0.0,0.0,1368.0,0.0,0.0,2.0,0.0,2.0,1.0,b'Good',6.0,b'Typ',1.0,b'Good',b'Attchd',b'RFn',2.0,474.0,b'Typical',b'Typical',b'Paved',132.0,35.0,0.0,0.0,0.0,0.0,b'No_Pool',b'No_Fence',b'None',0.0,3.0,2006.0,b'New',b'Partial',202665.0,-93.649525,42.058238
b'One_Story_1946_and_Newer_All_Styles',b'Residential_Low_Density',61.0,7740.0,b'Pave',b'No_Alley_Access',b'Regular',b'Lvl',b'AllPub',b'Inside',b'Gtl',b'Northridge_Heights',b'Norm',b'Norm',b'TwnhsE',b'One_Story',b'Excellent',b'Average',2006.0,2006.0,b'Hip',b'CompShg',b'MetalSd',b'MetalSd',b'BrkFace',518.0,b'Good',b'Typical',b'PConc',b'Excellent',b'Good',b'No',b'GLQ',3.0,b'Unf',0.0,663.0,1686.0,b'GasA',b'Excellent',b'Y',b'SBrkr',1686.0,0.0,0.0,1686.0,1.0,0.0,2.0,0.0,1.0,1.0,b'Excellent',6.0,b'Typ',1.0,b'Good',b'Attchd',b'Fin',3.0,899.0,b'Typical',b'Typical',b'Paved',266.0,100.0,0.0,0.0,0.0,0.0,b'No_Pool',b'No_Fence',b'None',0.0,6.0,2006.0,b'New',b'Partial',332200.0,-93.654124,42.057164
b'One_Story_PUD_1946_and_Newer',b'Residential_Low_Density',48.0,6373.0,b'Pave',b'No_Alley_Access',b'Regular',b'Lvl',b'AllPub',b'Inside',b'Gtl',b'Northridge_Heights',b'Norm',b'Norm',b'TwnhsE',b'One_Story',b'Excellent',b'Average',2006.0,2006.0,b'Hip',b'CompShg',b'MetalSd',b'MetalSd',b'BrkFace',572.0,b'Excellent',b'Typical',b'PConc',b'Excellent',b'Good',b'No',b'GLQ',3.0,b'Unf',0.0,1251.0,1666.0,b'GasA',b'Excellent',b'Y',b'SBrkr',1666.0,0.0,0.0,1666.0,1.0,0.0,2.0,0.0,2.0,1.0,b'Good',6.0,b'Typ',1.0,b'Good',b'Attchd',b'RFn',2.0,575.0,b'Typical',b'Typical',b'Paved',228.0,75.0,0.0,0.0,0.0,0.0,b'No_Pool',b'No_Fence',b'None',0.0,6.0,2006.0,b'New',b'Partial',310090.0,-93.65414,42.057164
b'One_Story_PUD_1946_and_Newer',b'Residential_Low_Density',0.0,3136.0,b'Pave',b'No_Alley_Access',b'Slightly_Irregular',b'Lvl',b'AllPub',b'Corner',b'Gtl',b'Northridge_Heights',b'Norm',b'Norm',b'TwnhsE',b'One_Story',b'Good',b'Average',2003.0,2003.0,b'Gable',b'CompShg',b'VinylSd',b'Wd Shng',b'Stone',163.0,b'Good',b'Typical',b'PConc',b'Good',b'Typical',b'No',b'Unf',7.0,b'Unf',0.0,1405.0,1405.0,b'GasA',b'Excellent',b'Y',b'SBrkr',1405.0,0.0,0.0,1405.0,0.0,0.0,2.0,0.0,2.0,1.0,b'Good',6.0,b'Typ',1.0,b'Good',b'Attchd',b'RFn',2.0,478.0,b'Typical',b'Typical',b'Paved',148.0,36.0,0.0,0.0,0.0,0.0,b'No_Pool',b'No_Fence',b'None',0.0,3.0,2006.0,b'WD ',b'Normal',171750.0,-93.650617,42.05758
b'One_Story_1946_and_Newer_All_Styles',b'Residential_Low_Density',65.0,10237.0,b'Pave',b'No_Alley_Access',b'Regular',b'Lvl',b'AllPub',b'Inside',b'Gtl',b'Gilbert',b'RRAn',b'Norm',b'OneFam',b'One_Story',b'Above_Average',b'Average',2005.0,2006.0,b'Gable',b'CompShg',b'VinylSd',b'VinylSd',b'None',0.0,b'Good',b'Typical',b'PConc',b'Good',b'Typical',b'No',b'GLQ',3.0,b'Unf',0.0,1288.0,1316.0,b'GasA',b'Excellent',b'Y',b'SBrkr',1316.0,0.0,0.0,1316.0,0.0,0.0,2.0,0.0,3.0,1.0,b'Good',6.0,b'Typ',1.0,b'Good',b'Attchd',b'Fin',2.0,397.0,b'Typical',b'Typical',b'Paved',100.0,0.0,0.0,23.0,0.0,0.0,b'No_Pool',b'No_Fence',b'None',0.0,10.0,2006.0,b'New',b'Partial',169990.0,-93.646459,42.063304
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',65.0,10237.0,b'Pave',b'No_Alley_Access',b'Regular',b'Lvl',b'AllPub',b'Inside',b'Gtl',b'Gilbert',b'RRAn',b'Norm',b'OneFam',b'Two_Story',b'Above_Average',b'Average',2005.0,2006.0,b'Gable',b'CompShg',b'VinylSd',b'VinylSd',b'None',0.0,b'Good',b'Typical',b'PConc',b'Good',b'Typical',b'No',b'Unf',7.0,b'Unf',0.0,728.0,728.0,b'GasA',b'Excellent',b'Y',b'SBrkr',728.0,728.0,0.0,1456.0,0.0,0.0,2.0,1.0,3.0,1.0,b'Good',8.0,b'Typ',1.0,b'Good',b'Attchd',b'Fin',2.0,390.0,b'Typical',b'Typical',b'Paved',0.0,24.0,0.0,0.0,0.0,0.0,b'No_Pool',b'No_Fence',b'None',0.0,2.0,2006.0,b'New',b'Partial',170440.0,-93.645841,42.062442
